,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
250,"frozenset({'YesPromo', 'YesSubscr'})",frozenset({'YesDisco'}),0.27832512315270935,0.4408866995073892,0.27832512315270935,1.0,2.2681564245810053,1.0,0.1556152782159237,inf,0.7747440273037541,0.6312849162011173,1.0,0.8156424581005586
251,frozenset({'YesDisco'}),"frozenset({'YesPromo', 'YesSubscr'})",0.4408866995073892,0.27832512315270935,0.27832512315270935,0.6312849162011173,2.2681564245810053,1.0,0.1556152782159237,1.9572697417525002,1.0,0.6312849162011173,0.48908421835376653,0.8156424581005586
252,frozenset({'YesPromo'}),"frozenset({'YesDisco', 'YesSubscr'})",0.4408866995073892,0.27832512315270935,0.27832512315270935,0.6312849162011173,2.2681564245810053,1.0,0.1556152782159237,1.9572697417525002,1.0,0.6312849162011173,0.48908421835376653,0.8156424581005586
253,frozenset({'YesSubscr'}),"frozenset({'YesDisco', 'YesPromo'})",0.27832512315270935,0.4408866995073892,0.27832512315270935,1.0,2.2681564245810053,1.0,0.1556152782159237,inf,0.7747440273037541,0.6312849162011173,1.0,0.8156424581005586
254,"frozenset({'NoDisco', 'NoSubscr', '3-4'})",frozenset({'NoPromo'}),0.20689655172413793,0.5591133004926109,0.20689655172413793,1.0,1.7885462555066078,1.0,0.09121793782911498,inf,0.5559006211180123,0.3700440528634361,1.0,0.6850220264317181
255,"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",frozenset({'3-4'}),0.5591133004926109,0.39408866995073893,0.20689655172413793,0.3700440528634361,0.9389867841409691,1.0,-0.013443665218762918,0.9618312721760998,-0.1284488754926967,0.2772277227722772,-0.03968339242863799,0.44752202643171807
256,"frozenset({'NoDisco', '3-4', 'NoPromo'})",frozenset({'NoSubscr'}),0.20689655172413793,0.7216748768472906,0.20689655172413793,1.0,1.385665529010239,1.0,0.057584508238491594,inf,0.35093167701863354,0.28668941979522183,1.0,0.643344709897611
257,"frozenset({'NoSubscr', '3-4', 'NoPromo'})",frozenset({'NoDisco'}),0.20689655172413793,0.5591133004926109,0.20689655172413793,1.0,1.7885462555066078,1.0,0.09121793782911498,inf,0.5559006211180123,0.3700440528634361,1.0,0.6850220264317181
258,"frozenset({'NoDisco', 'NoSubscr'})","frozenset({'3-4', 'NoPromo'})",0.5591133004926109,0.20689655172413793,0.20689655172413793,0.3700440528634361,1.7885462555066078,1.0,0.09121793782911498,1.2589823969134315,1.0,0.3700440528634361,0.20570771882781075,0.6850220264317181
259,"frozenset({'NoDisco', '3-4'})","frozenset({'NoSubscr', 'NoPromo'})",0.20689655172413793,0.5591133004926109,0.20689655172413793,1.0,1.7885462555066078,1.0,0.09121793782911498,inf,0.5559006211180123,0.3700440528634361,1.0,0.6850220264317181
260,"frozenset({'NoDisco', 'NoPromo'})","frozenset({'NoSubscr', '3-4'})",0.5591133004926109,0.28078817733990147,0.20689655172413793,0.3700440528634361,1.317876188268027,1.0,0.04990414715232108,1.14168590030659,0.5470869912210694,0.3268482490272373,0.12410234747450365,0.553443079063297
261,"frozenset({'NoSubscr', '3-4'})","frozenset({'NoDisco', 'NoPromo'})",0.28078817733990147,0.5591133004926109,0.20689655172413793,0.736842105263158,1.317876188268027,1.0,0.04990414715232108,1.6753694581280791,0.33537181996086096,0.3268482490272373,0.40311673037341966,0.553443079063297
262,"frozenset({'NoSubscr', 'NoPromo'})","frozenset({'NoDisco', '3-4'})",0.5591133004926109,0.20689655172413793,0.20689655172413793,0.3700440528634361,1.7885462555066078,1.0,0.09121793782911498,1.2589823969134315,1.0,0.3700440528634361,0.20570771882781075,0.6850220264317181
263,"frozenset({'3-4', 'NoPromo'})","frozenset({'NoDisco', 'NoSubscr'})",0.20689655172413793,0.5591133004926109,0.20689655172413793,1.0,1.7885462555066078,1.0,0.09121793782911498,inf,0.5559006211180123,0.3700440528634361,1.0,0.6850220264317181
264,frozenset({'NoDisco'}),"frozenset({'NoSubscr', '3-4', 'NoPromo'})",0.5591133004926109,0.20689655172413793,0.20689655172413793,0.3700440528634361,1.7885462555066078,1.0,0.09121793782911498,1.2589823969134315,1.0,0.3700440528634361,0.20570771882781075,0.6850220264317181
265,frozenset({'3-4'}),"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",0.39408866995073893,0.5591133004926109,0.20689655172413793,0.525,0.9389867841409691,1.0,-0.013443665218762918,0.928182525278714,-0.09685314685314701,0.2772277227722772,-0.0773743016759777,0.44752202643171807
266,frozenset({'NoPromo'}),"frozenset({'NoDisco', 'NoSubscr', '3-4'})",0.5591133004926109,0.20689655172413793,0.20689655172413793,0.3700440528634361,1.7885462555066078,1.0,0.09121793782911498,1.2589823969134315,1.0,0.3700440528634361,0.20570771882781075,0.6850220264317181
267,"frozenset({'NoDisco', 'NoSubscr', '4+'})",frozenset({'NoPromo'}),0.229064039408867,0.5591133004926109,0.229064039408867,1.0,1.7885462555066078,1.0,0.1009912883108059,inf,0.5718849840255591,0.4096916299559471,1.0,0.7048458149779735
268,"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",frozenset({'4+'}),0.5591133004926109,0.3768472906403941,0.229064039408867,0.4096916299559471,1.087155567072644,1.0,0.018363706957218062,1.055639291228586,0.18183456478644783,0.3240418118466899,0.0527067263324685,0.5087673836054245
269,"frozenset({'NoDisco', '4+', 'NoPromo'})",frozenset({'NoSubscr'}),0.229064039408867,0.7216748768472906,0.229064039408867,1.0,1.385665529010239,1.0,0.06375427697833,inf,0.36102236421725253,0.3174061433447099,1.0,0.658703071672355
270,"frozenset({'NoSubscr', '4+', 'NoPromo'})",frozenset({'NoDisco'}),0.229064039408867,0.5591133004926109,0.229064039408867,1.0,1.7885462555066078,1.0,0.1009912883108059,inf,0.5718849840255591,0.4096916299559471,1.0,0.7048458149779735
271,"frozenset({'NoDisco', 'NoSubscr'})","frozenset({'4+', 'NoPromo'})",0.5591133004926109,0.229064039408867,0.229064039408867,0.4096916299559471,1.7885462555066078,1.0,0.1009912883108059,1.3059885302551282,1.0000000000000002,0.4096916299559471,0.23429649125276206,0.7048458149779735
272,"frozenset({'NoDisco', '4+'})","frozenset({'NoSubscr', 'NoPromo'})",0.229064039408867,0.5591133004926109,0.229064039408867,1.0,1.7885462555066078,1.0,0.1009912883108059,inf,0.5718849840255591,0.4096916299559471,1.0,0.7048458149779735
273,"frozenset({'NoDisco', 'NoPromo'})","frozenset({'NoSubscr', '4+'})",0.5591133004926109,0.270935960591133,0.229064039408867,0.4096916299559471,1.5121345614737685,1.0,0.07758014026062265,1.2350562458642746,0.7681864600228268,0.38114754098360654,0.19032027622335987,0.6275730877052463
274,"frozenset({'NoSubscr', '4+'})","frozenset({'NoDisco', 'NoPromo'})",0.270935960591133,0.5591133004926109,0.229064039408867,0.8454545454545455,1.5121345614737685,1.0,0.07758014026062265,2.852796290930165,0.4645451903516418,0.38114754098360654,0.6494667343829355,0.6275730877052463
275,"frozenset({'NoSubscr', 'NoPromo'})","frozenset({'NoDisco', '4+'})",0.5591133004926109,0.229064039408867,0.229064039408867,0.4096916299559471,1.7885462555066078,1.0,0.1009912883108059,1.3059885302551282,1.0000000000000002,0.4096916299559471,0.23429649125276206,0.7048458149779735
276,"frozenset({'4+', 'NoPromo'})","frozenset({'NoDisco', 'NoSubscr'})",0.229064039408867,0.5591133004926109,0.229064039408867,1.0,1.7885462555066078,1.0,0.1009912883108059,inf,0.5718849840255591,0.4096916299559471,1.0,0.7048458149779735
277,frozenset({'NoDisco'}),"frozenset({'NoSubscr', '4+', 'NoPromo'})",0.5591133004926109,0.229064039408867,0.229064039408867,0.4096916299559471,1.7885462555066078,1.0,0.1009912883108059,1.3059885302551282,1.0000000000000002,0.4096916299559471,0.23429649125276206,0.7048458149779735
278,frozenset({'4+'}),"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",0.3768472906403941,0.5591133004926109,0.229064039408867,0.607843137254902,1.087155567072644,1.0,0.018363706957218062,1.1242610837438425,0.12864975137064885,0.3240418118466899,0.11052689232117434,0.5087673836054245
279,frozenset({'NoPromo'}),"frozenset({'NoDisco', 'NoSubscr', '4+'})",0.5591133004926109,0.229064039408867,0.229064039408867,0.4096916299559471,1.7885462555066078,1.0,0.1009912883108059,1.3059885302551282,1.0000000000000002,0.4096916299559471,0.23429649125276206,0.7048458149779735
280,"frozenset({'NoDisco', 'NoSubscr', '40-59'})",frozenset({'NoPromo'}),0.23645320197044334,0.5591133004926109,0.23645320197044334,1.0,1.7885462555066078,1.0,0.10424907180470283,inf,0.5774193548387094,0.422907488986784,1.0,0.711453744493392
281,"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",frozenset({'40-59'}),0.5591133004926109,0.41133004926108374,0.23645320197044334,0.4229074889867841,1.0281463504708643,1.0,0.006473100536290577,1.0200616703643814,0.06209264432029758,0.32214765100671133,0.01966711518257048,0.49887889419399084
282,"frozenset({'NoDisco', '40-59', 'NoPromo'})",frozenset({'NoSubscr'}),0.23645320197044334,0.7216748768472906,0.23645320197044334,1.0,1.385665529010239,1.0,0.06581086655827612,inf,0.3645161290322581,0.3276450511945392,1.0,0.6638225255972696
283,"frozenset({'NoSubscr', '40-59', 'NoPromo'})",frozenset({'NoDisco'}),0.23645320197044334,0.5591133004926109,0.23645320197044334,1.0,1.7885462555066078,1.0,0.10424907180470283,inf,0.5774193548387094,0.422907488986784,1.0,0.711453744493392
284,"frozenset({'NoDisco', 'NoSubscr'})","frozenset({'40-59', 'NoPromo'})",0.5591133004926109,0.23645320197044334,0.23645320197044334,0.4229074889867841,1.7885462555066078,1.0,0.10424907180470283,1.3230925431504532,0.9999999999999999,0.422907488986784,0.24419496944720756,0.711453744493392
285,"frozenset({'NoDisco', '40-59'})","frozenset({'NoSubscr', 'NoPromo'})",0.23645320197044334,0.5591133004926109,0.23645320197044334,1.0,1.7885462555066078,1.0,0.10424907180470283,inf,0.5774193548387094,0.422907488986784,1.0,0.711453744493392
286,"frozenset({'NoDisco', 'NoPromo'})","frozenset({'NoSubscr', '40-59'})",0.5591133004926109,0.29310344827586204,0.23645320197044334,0.4229074889867841,1.44286084477844,1.0,0.07257516561916086,1.224927612529613,0.6961708566108008,0.38399999999999995,0.1836252283227678,0.6148150890312072
287,"frozenset({'NoSubscr', '40-59'})","frozenset({'NoDisco', 'NoPromo'})",0.29310344827586204,0.5591133004926109,0.23645320197044334,0.8067226890756303,1.44286084477844,1.0,0.07257516561916086,2.2811094452773615,0.4341971544715447,0.38399999999999995,0.5616168255011502,0.6148150890312072
288,"frozenset({'NoSubscr', 'NoPromo'})","frozenset({'NoDisco', '40-59'})",0.5591133004926109,0.23645320197044334,0.23645320197044334,0.4229074889867841,1.7885462555066078,1.0,0.10424907180470283,1.3230925431504532,0.9999999999999999,0.422907488986784,0.24419496944720756,0.711453744493392
289,"frozenset({'40-59', 'NoPromo'})","frozenset({'NoDisco', 'NoSubscr'})",0.23645320197044334,0.5591133004926109,0.23645320197044334,1.0,1.7885462555066078,1.0,0.10424907180470283,inf,0.5774193548387094,0.422907488986784,1.0,0.711453744493392
290,frozenset({'NoDisco'}),"frozenset({'NoSubscr', '40-59', 'NoPromo'})",0.5591133004926109,0.23645320197044334,0.23645320197044334,0.4229074889867841,1.7885462555066078,1.0,0.10424907180470283,1.3230925431504532,0.9999999999999999,0.422907488986784,0.24419496944720756,0.711453744493392
291,frozenset({'40-59'}),"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",0.41133004926108374,0.5591133004926109,0.23645320197044334,0.5748502994011976,1.0281463504708643,1.0,0.006473100536290577,1.0370151946159716,0.046504532775453,0.32214765100671133,0.03569397517813522,0.49887889419399084
292,frozenset({'NoPromo'}),"frozenset({'NoDisco', 'NoSubscr', '40-59'})",0.5591133004926109,0.23645320197044334,0.23645320197044334,0.4229074889867841,1.7885462555066078,1.0,0.10424907180470283,1.3230925431504532,0.9999999999999999,0.422907488986784,0.24419496944720756,0.711453744493392
293,"frozenset({'NoDisco', 'NoSubscr', 'Clothing'})",frozenset({'NoPromo'}),0.24630541871921183,0.5591133004926109,0.24630541871921183,1.0,1.7885462555066078,1.0,0.10859278312989881,inf,0.5849673202614379,0.44052863436123346,1.0,0.7202643171806167
294,"frozenset({'NoDisco', 'NoSubscr', 'NoPromo'})",frozenset({'Clothing'}),0.5591133004926109,0.4433497536945813,0.24630541871921183,0.44052863436123346,0.9936368086147821,1.0,-0.0015773253415516109,0.9949575268608665,-0.01431718061674016,0.3257328990228013,-0.0050680285368992035,0.4980420949583945
295,"frozenset({'NoDisco', 'Clothing', 'NoPromo'})",frozenset({'NoSubscr'}),0.24630541871921183,0.7216748768472906,0.24630541871921183,1.0,1.385665529010239,1.0,0.06855298599820428,inf,0.36928104575163406,0.3412969283276451,1.0,0.6706484641638225
296,"frozenset({'NoSubscr', 'Clothing', 'NoPromo'})",frozenset({'NoDisco'}),0.24630541871921183,0.5591133004926109,0.24630541871921183,1.0,1.7885462555066078,1.0,0.10859278312989881,inf,0.5849673202614379,0.44052863436123346,1.0,0.7202643171806167
